# {"t_start": 1582792262.207367, "env_id": "HalfCheetah-v2"} 
r,l,t
1542.607586,1000,25438.902932
1483.671033,1000,25450.331996
1472.622285,1000,25530.329513
1501.019891,1000,25541.245935
1468.12941,1000,25643.657693
1448.146845,1000,25657.865079
1501.577183,1000,25749.932049
1475.647612,1000,25761.414167
1445.974767,1000,25858.853389
1526.419245,1000,25872.593867
1535.087046,1000,25970.553739
1517.067889,1000,25981.954895
1501.434814,1000,26065.087988
1486.963177,1000,26078.272371
1465.070495,1000,26181.078059
1482.026612,1000,26192.572165
1515.460009,1000,26284.63204
1515.960398,1000,26296.060651
1439.067685,1000,26401.150698
1533.388828,1000,26412.751491
1537.504243,1000,26502.135543
1396.891285,1000,26513.504844
1500.376926,1000,26610.158431
1485.624491,1000,26621.640443
1446.329229,1000,26704.804191
1467.20968,1000,26715.984329
1461.133201,1000,26813.118977
1564.161948,1000,26826.857007
1487.093694,1000,26913.985307
1502.239316,1000,26924.893048
1459.55539,1000,27006.949476
1462.744952,1000,27018.012154
1444.542074,1000,27112.047568
1488.991102,1000,27123.433758
1466.786231,1000,27213.799003
-349.889633,1000,27224.97808
1495.216364,1000,27236.191462
1493.16711,1000,27338.159246
1530.363025,1000,27349.555373
1507.372051,1000,27461.509831
1525.410629,1000,27472.549513
1473.263362,1000,27566.559775
1462.109675,1000,27578.18647
1512.63858,1000,27660.066495
1481.615602,1000,27671.68174
1540.791623,1000,27771.485554
1558.083809,1000,27784.979575
1479.084712,1000,27882.201206
1524.218801,1000,27893.460032
1521.425182,1000,27984.359283
1519.242121,1000,27998.83984
1554.823611,1000,28091.374829
1529.641342,1000,28102.656988
1524.831066,1000,28193.42274
1514.109654,1000,28203.962785
1464.171793,1000,28305.511744
1497.215382,1000,28316.944849
1505.300339,1000,28407.845594
1507.885678,1000,28419.300443
1505.170486,1000,28511.638565
1523.275232,1000,28525.189128
1533.639238,1000,28620.453776
1523.65496,1000,28631.93011
1562.100205,1000,28728.710994
1476.106848,1000,28742.368555
1487.32085,1000,28841.004263
1519.926173,1000,28852.342763
1496.16524,1000,28946.524942
1564.784181,1000,28959.824614
1506.537384,1000,29062.490725
1493.548666,1000,29073.925539
1490.79635,1000,29165.832893
1527.228038,1000,29177.437011
1538.684435,1000,29272.629336
1510.425179,1000,29283.933127
1567.928838,1000,29377.279469
1522.824189,1000,29388.6728
1520.748219,1000,29494.712931
1530.080513,1000,29505.63923
1478.672254,1000,29516.024593
1528.381913,1000,29598.053424
1556.728293,1000,29608.08956
1503.7241,1000,29697.152019
1541.357053,1000,29710.520545
1553.187603,1000,29807.812354
1498.96006,1000,29819.138884
1564.389649,1000,29914.681677
1562.351896,1000,29928.472208
1496.294402,1000,30028.988413
1506.365635,1000,30040.771908
1579.230003,1000,30156.591138
1545.571272,1000,30170.051926
1549.645919,1000,30261.107486
1523.817077,1000,30273.110744
1535.000406,1000,30354.509546
1510.036308,1000,30365.940483
1535.737456,1000,30472.766761
1546.787466,1000,30484.307014
1537.151132,1000,30576.670985
1595.386377,1000,30587.743489
1547.636471,1000,30693.502901
1559.633206,1000,30705.328175
1568.009568,1000,30799.318309
1554.302293,1000,30810.790583
1555.068668,1000,30911.827127
1535.71505,1000,30925.333441
1570.996997,1000,31019.883215
1494.727849,1000,31031.105212
1496.802819,1000,31115.811822
1512.618525,1000,31129.336045
1562.831843,1000,31230.284467
1572.020131,1000,31241.364903
1550.087057,1000,31332.653103
1592.312466,1000,31343.637148
1550.56935,1000,31439.170449
1521.871397,1000,31450.491514
1613.10559,1000,31531.921325
1541.962356,1000,31543.189323
1556.038326,1000,31633.480654
1498.080566,1000,31647.658633
1564.52324,1000,31741.695576
1541.124852,1000,31753.388709
1568.071717,1000,31764.593069
1573.428386,1000,31861.537655
1605.898046,1000,31875.111972
1555.296845,1000,31972.165331
1517.900668,1000,31982.291109
1525.392034,1000,32076.389687
1581.453721,1000,32090.106611
1609.172755,1000,32189.455597
1570.743733,1000,32201.37568
1580.575363,1000,32284.58145
1574.688308,1000,32296.453519
1593.274831,1000,32399.348899
1588.747439,1000,32411.563159
1585.688044,1000,32493.997937
1583.003191,1000,32505.725184
1540.851807,1000,32594.834691
1535.919147,1000,32608.52623
1578.261208,1000,32705.434259
1579.861012,1000,32716.623779
1598.140144,1000,32825.497159
1523.535041,1000,32839.394429
1608.103626,1000,32933.810226
1570.702682,1000,32945.336557
1545.80736,1000,33038.642571
1582.492453,1000,33052.322177
1557.952692,1000,33155.005176
1573.786046,1000,33166.34199
1568.484994,1000,33245.517746
1588.096068,1000,33256.062275
1560.152708,1000,33351.259104
1555.701016,1000,33362.836803
1541.637394,1000,33455.27731
1520.149342,1000,33466.717508
1571.623111,1000,33569.145463
1619.824851,1000,33582.716045
1586.970567,1000,33677.330865
1586.35358,1000,33688.245494
1588.817518,1000,33785.393271
1535.453889,1000,33798.947809
1521.409355,1000,33887.4816
1560.223215,1000,33898.569708
1540.161524,1000,33978.496788
1605.144097,1000,33989.475214
1542.859535,1000,34000.862062
1594.22913,1000,34095.503066
1565.086585,1000,34106.5736
1528.143516,1000,34189.443088
1551.59397,1000,34200.170696
1602.498388,1000,34289.844116
1590.29457,1000,34303.513256
1640.075915,1000,34397.48405
1553.556092,1000,34409.169351
1654.61343,1000,34502.379702
1581.078469,1000,34516.187201
1552.871149,1000,34614.888277
1559.798951,1000,34626.729841
1606.996205,1000,34718.364884
1612.460088,1000,34729.988298
-347.118175,1000,34832.819736
1558.438919,1000,34843.934247
1625.846471,1000,34932.869485
1602.485433,1000,34944.149466
1565.283892,1000,35047.324111
1585.196346,1000,35058.96488
1591.394626,1000,35151.968984
1613.4829,1000,35163.493393
1584.315011,1000,35254.049052
1555.745771,1000,35267.212895
1581.020722,1000,35363.850238
1548.921861,1000,35375.230036
1570.380711,1000,35485.687309
1588.027208,1000,35500.047632
1577.879102,1000,35596.803937
1540.009196,1000,35608.282003
1604.322407,1000,35686.104829
1591.124799,1000,35697.933497
1556.691938,1000,35791.727697
1597.163758,1000,35802.85829
1646.683909,1000,35885.559742
1595.34008,1000,35896.853834
1537.976596,1000,36002.023429
1551.115255,1000,36013.333811
1639.757311,1000,36096.73707
1590.708033,1000,36107.858996
1661.210988,1000,36209.505294
1635.355157,1000,36222.782516
1604.583289,1000,36236.03744
1566.103676,1000,36317.497175
1625.125976,1000,36328.8981
1622.538894,1000,36409.89029
1611.405935,1000,36423.394857
1561.798131,1000,36525.380131
1580.684673,1000,36536.570583
1598.473105,1000,36616.679695
1638.546404,1000,36628.009523
1589.022081,1000,36733.59852
1626.704791,1000,36744.662714
1593.772066,1000,36837.712792
1580.165913,1000,36848.352992
1615.794767,1000,36953.361418
1547.812843,1000,36965.536981
1643.10218,1000,37057.90831
1574.309312,1000,37069.061462
1554.961611,1000,37167.420766
1578.090692,1000,37180.689631
1574.767838,1000,37276.801151
1580.0325,1000,37287.945274
1620.583846,1000,37383.085197
1528.901698,1000,37396.528579
1594.819306,1000,37493.895952
1586.358317,1000,37505.131906
1564.649955,1000,37588.667002
1551.497295,1000,37599.81283
1611.274167,1000,37703.117916
1555.220002,1000,37714.663383
1624.830987,1000,37803.892006
1560.94737,1000,37814.476208
1585.238894,1000,37920.067641
1584.187486,1000,37931.876192
1553.228946,1000,38023.787607
1613.214754,1000,38035.261352
1645.189164,1000,38160.729219
1602.513368,1000,38171.395836
1626.707177,1000,38254.945766
1600.879956,1000,38266.576122
1636.840048,1000,38363.959777
1636.762582,1000,38377.511924
1619.743025,1000,38463.422469
1646.353912,1000,38474.835547
1615.242039,1000,38486.241603
1593.960584,1000,38581.101921
1623.620311,1000,38595.170315
1628.626692,1000,38696.898278
1635.012329,1000,38708.24852
1571.826528,1000,38801.586725
1647.583025,1000,38814.277827
1630.267922,1000,38906.827995
1585.344822,1000,38916.846883
1614.875242,1000,39009.717221
1558.279687,1000,39021.100024
1641.049247,1000,39117.120798
1615.748329,1000,39129.465343
1552.841692,1000,39220.981285
1591.549997,1000,39232.392241
1628.099297,1000,39332.460768
1615.98516,1000,39345.854526
1600.64312,1000,39432.107087
1654.891818,1000,39443.020824
1595.472552,1000,39535.69152
1632.275369,1000,39548.422105
1640.822508,1000,39642.567724
1638.039908,1000,39653.672248
1644.821973,1000,39746.194103
1639.191582,1000,39757.70092
1597.897539,1000,39864.00107
1598.831203,1000,39875.267417
1584.935175,1000,39959.109602
1625.640716,1000,39970.266459
1631.418592,1000,40063.049314
1641.959266,1000,40076.314631
1621.520268,1000,40160.7525
1616.984263,1000,40172.021865
1612.18822,1000,40267.65922
1593.445491,1000,40281.227531
1583.198749,1000,40369.92324
1604.939329,1000,40381.285249
1613.824268,1000,40462.191681
1690.436881,1000,40473.277592
1616.469503,1000,40577.87973
1591.694104,1000,40589.442329
1603.468378,1000,40600.726372
1582.497135,1000,40682.389568
1684.741057,1000,40693.50176
1669.115758,1000,40820.125363
1664.395851,1000,40831.59793
1635.216129,1000,40914.473248
1631.562441,1000,40925.650354
1609.253881,1000,41013.371587
1661.260305,1000,41027.004458
1647.845356,1000,41112.896127
1653.132155,1000,41124.319337
1662.441329,1000,41216.057061
1651.683282,1000,41228.538203
1558.342592,1000,41329.977691
1639.895438,1000,41341.554626
1619.925373,1000,41434.12396
1648.165361,1000,41445.393358
1621.694247,1000,41550.860934
1614.339799,1000,41562.708047
1582.074234,1000,41642.227182
1601.280178,1000,41653.893064
1678.897042,1000,41743.818013
1638.540491,1000,41757.928327
1672.373397,1000,41845.260624
1669.371268,1000,41856.707395
1646.812159,1000,41948.666589
1628.24455,1000,41962.092595
1626.143804,1000,42055.182864
1608.482959,1000,42066.496142
1611.867714,1000,42157.37386
1644.47925,1000,42168.421901
1618.09272,1000,42273.453938
1612.62673,1000,42284.764259
