Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6
98304,5.51E+02,557.2773822,,1.17E+03,1.17E+03,5.63E+02,5.63E+02,-7.16E+00,-7.16E+00,1.17E+03,1.17E+03,5.63E+02,5.63E+02,,1.11E+03,1.11E+03,5.53E+02,5.53E+02,-7.24E+00,-7.24E+00,1.11E+03,1.11E+03,5.53E+02,5.53E+02,,,
1.00E+05,5.70E+02,575.7622313,,1.20E+03,1.20E+03,6.05E+02,6.05E+02,-7.31E+00,-7.31E+00,1.20E+03,1.20E+03,6.05E+02,6.05E+02,,1.14E+03,1.14E+03,5.74E+02,5.74E+02,-7.27E+00,-7.27E+00,1.14E+03,1.14E+03,5.74E+02,5.74E+02,,,
102400,5.89E+02,592.5537731,,1.23E+03,1.23E+03,6.32E+02,6.32E+02,-7.03E+00,-7.03E+00,1.23E+03,1.23E+03,6.32E+02,6.32E+02,,1.18E+03,1.18E+03,5.97E+02,5.97E+02,-7.18E+00,-7.18E+00,1.18E+03,1.18E+03,5.97E+02,5.97E+02,,,
1.04E+05,6.03E+02,606.0863541,,1.25E+03,1.25E+03,6.33E+02,6.33E+02,-7.18E+00,-7.18E+00,1.25E+03,1.25E+03,6.33E+02,6.33E+02,,1.20E+03,1.20E+03,6.12E+02,6.12E+02,-7.18E+00,-7.18E+00,1.20E+03,1.20E+03,6.12E+02,6.12E+02,,,
106496,5.99E+02,589.9803898,,1.12E+03,1.12E+03,6.64E+02,6.64E+02,-6.95E+00,-6.95E+00,1.12E+03,1.12E+03,6.64E+02,6.64E+02,,1.17E+03,1.17E+03,6.32E+02,6.32E+02,-7.09E+00,-7.09E+00,1.17E+03,1.17E+03,6.32E+02,6.32E+02,,,
1.09E+05,6.10E+02,603.9286808,,1.24E+03,1.24E+03,6.47E+02,6.47E+02,-6.99E+00,-6.99E+00,1.24E+03,1.24E+03,6.47E+02,6.47E+02,,1.20E+03,1.20E+03,6.38E+02,6.38E+02,-7.05E+00,-7.05E+00,1.20E+03,1.20E+03,6.38E+02,6.38E+02,,,
110592,6.10E+02,601.0137185,,1.18E+03,1.18E+03,6.49E+02,6.49E+02,-6.91E+00,-6.91E+00,1.18E+03,1.18E+03,6.49E+02,6.49E+02,,1.19E+03,1.19E+03,6.43E+02,6.43E+02,-6.99E+00,-6.99E+00,1.19E+03,1.19E+03,6.43E+02,6.43E+02,,,
1.13E+05,5.89E+02,594.1471067,,1.16E+03,1.16E+03,5.14E+02,5.14E+02,-6.97E+00,-6.97E+00,1.16E+03,1.16E+03,5.14E+02,5.14E+02,,1.18E+03,1.18E+03,5.91E+02,5.91E+02,-6.98E+00,-6.98E+00,1.18E+03,1.18E+03,5.91E+02,5.91E+02,,,
114688,6.24E+02,592.3570607,,1.16E+03,1.16E+03,8.76E+02,8.76E+02,-2.38E+00,-2.38E+00,1.16E+03,1.16E+03,8.76E+02,8.76E+02,,1.17E+03,1.17E+03,7.05E+02,7.05E+02,-5.14E+00,-5.14E+00,1.17E+03,1.17E+03,7.05E+02,7.05E+02,,,
1.17E+05,6.21E+02,607.5024621,,1.28E+03,1.28E+03,5.63E+02,5.63E+02,7.01E+00,7.01E+00,1.28E+03,1.28E+03,5.63E+02,5.63E+02,,1.21E+03,1.21E+03,6.48E+02,6.48E+02,-2.81E-01,-2.81E-01,1.21E+03,1.21E+03,6.48E+02,6.48E+02,,,
118784,6.48E+02,644.1374607,,1.40E+03,1.40E+03,6.62E+02,6.62E+02,4.56E+00,4.56E+00,1.40E+03,1.40E+03,6.62E+02,6.62E+02,,1.29E+03,1.29E+03,6.54E+02,6.54E+02,1.66E+00,1.66E+00,1.29E+03,1.29E+03,6.54E+02,6.54E+02,,,
