Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,,,,
126976,9.32E+02,641.2623629,,1.41E+03,1.41E+03,1.29E+03,1.29E+03,7.05E+01,7.05E+01,2.38E+02,2.38E+02,2.01E+02,2.01E+02,,1.34E+03,1.34E+03,1.26E+03,1.26E+03,6.81E+01,6.81E+01,2.36E+02,2.36E+02,1.93E+02,1.93E+02,,,,,,,
1.29E+05,9.55E+02,658.5566084,,1.39E+03,1.39E+03,1.38E+03,1.38E+03,7.21E+01,7.21E+01,2.38E+02,2.38E+02,1.99E+02,1.99E+02,,1.36E+03,1.36E+03,1.31E+03,1.31E+03,6.97E+01,6.97E+01,2.37E+02,2.37E+02,1.95E+02,1.95E+02,,,,,,,
131072,8.90E+02,612.4730361,,7.22E+02,7.22E+02,1.45E+03,1.45E+03,7.36E+01,7.36E+01,2.38E+02,2.38E+02,2.03E+02,2.03E+02,,1.11E+03,1.11E+03,1.36E+03,1.36E+03,7.13E+01,7.13E+01,2.37E+02,2.37E+02,1.99E+02,1.99E+02,,,,,,,
1.33E+05,8.64E+02,622.4355802,,7.25E+02,7.25E+02,1.54E+03,1.54E+03,1.33E+02,1.33E+02,2.37E+02,2.37E+02,2.05E+02,2.05E+02,,9.54E+02,9.54E+02,1.44E+03,1.44E+03,9.60E+01,9.60E+01,2.37E+02,2.37E+02,2.01E+02,2.01E+02,,,,,,,
135168,9.63E+02,680.2661323,,1.49E+03,1.49E+03,1.63E+03,1.63E+03,1.09E+02,1.09E+02,2.38E+02,2.38E+02,2.06E+02,2.06E+02,,1.17E+03,1.17E+03,1.52E+03,1.52E+03,1.01E+02,1.01E+02,2.38E+02,2.38E+02,2.03E+02,2.03E+02,,,,,,,
1.37E+05,8.82E+02,665.8759419,,5.06E+02,5.06E+02,1.57E+03,1.57E+03,1.52E+02,1.52E+02,2.41E+02,2.41E+02,2.07E+02,2.07E+02,,9.04E+02,9.04E+02,1.54E+03,1.54E+03,1.21E+02,1.21E+02,2.39E+02,2.39E+02,2.05E+02,2.05E+02,,,,,,,
139264,7.84E+02,611.9858681,,4.44E+02,4.44E+02,1.26E+03,1.26E+03,1.39E+02,1.39E+02,2.41E+02,2.41E+02,2.08E+02,2.08E+02,,7.20E+02,7.20E+02,1.43E+03,1.43E+03,1.28E+02,1.28E+02,2.40E+02,2.40E+02,2.06E+02,2.06E+02,,,,,,,
1.41E+05,7.77E+02,662.4441222,,4.71E+02,4.71E+02,1.62E+03,1.62E+03,1.18E+02,1.18E+02,2.43E+02,2.43E+02,2.09E+02,2.09E+02,,6.21E+02,6.21E+02,1.50E+03,1.50E+03,1.24E+02,1.24E+02,2.41E+02,2.41E+02,2.07E+02,2.07E+02,,,,,,,
143360,8.14E+02,715.8622505,,6.45E+02,6.45E+02,1.75E+03,1.75E+03,1.35E+02,1.35E+02,2.44E+02,2.44E+02,2.11E+02,2.11E+02,,6.30E+02,6.30E+02,1.60E+03,1.60E+03,1.29E+02,1.29E+02,2.42E+02,2.42E+02,2.08E+02,2.08E+02,,,,,,,
1.45E+05,8.30E+02,736.9239117,,6.48E+02,6.48E+02,1.71E+03,1.71E+03,1.91E+02,1.91E+02,2.46E+02,2.46E+02,2.11E+02,2.11E+02,,6.37E+02,6.37E+02,1.64E+03,1.64E+03,1.54E+02,1.54E+02,2.44E+02,2.44E+02,2.09E+02,2.09E+02,,,,,,,
147456,8.59E+02,748.4919722,,7.71E+02,7.71E+02,1.73E+03,1.73E+03,1.91E+02,1.91E+02,2.49E+02,2.49E+02,2.10E+02,2.10E+02,,6.91E+02,6.91E+02,1.68E+03,1.68E+03,1.68E+02,1.68E+02,2.46E+02,2.46E+02,2.10E+02,2.10E+02,,,,,,,
1.50E+05,8.62E+02,742.6133329,,7.30E+02,7.30E+02,1.66E+03,1.66E+03,2.12E+02,2.12E+02,2.57E+02,2.57E+02,2.11E+02,2.11E+02,,7.06E+02,7.06E+02,1.67E+03,1.67E+03,1.86E+02,1.86E+02,2.50E+02,2.50E+02,2.10E+02,2.10E+02,,,,,,,
151552,8.31E+02,760.2502747,,4.52E+02,4.52E+02,1.69E+03,1.69E+03,2.45E+02,2.45E+02,2.60E+02,2.60E+02,2.10E+02,2.10E+02,,6.04E+02,6.04E+02,1.68E+03,1.68E+03,2.09E+02,2.09E+02,2.54E+02,2.54E+02,2.10E+02,2.10E+02,,,,,,,
1.54E+05,8.32E+02,783.7359384,,5.31E+02,5.31E+02,1.76E+03,1.76E+03,2.78E+02,2.78E+02,2.62E+02,2.62E+02,2.09E+02,2.09E+02,,5.75E+02,5.75E+02,1.71E+03,1.71E+03,2.37E+02,2.37E+02,2.57E+02,2.57E+02,2.10E+02,2.10E+02,,,,,,,
155648,8.07E+02,799.0994713,,3.81E+02,3.81E+02,1.72E+03,1.72E+03,2.50E+02,2.50E+02,2.66E+02,2.66E+02,2.08E+02,2.08E+02,,4.98E+02,4.98E+02,1.71E+03,1.71E+03,2.42E+02,2.42E+02,2.61E+02,2.61E+02,2.09E+02,2.09E+02,,,,,,,
1.58E+05,8.39E+02,799.2783968,,6.80E+02,6.80E+02,1.77E+03,1.77E+03,3.26E+02,3.26E+02,2.79E+02,2.79E+02,2.10E+02,2.10E+02,,5.70E+02,5.70E+02,1.74E+03,1.74E+03,2.76E+02,2.76E+02,2.68E+02,2.68E+02,2.09E+02,2.09E+02,,,,,,,
159744,8.44E+02,800.4121423,,5.91E+02,5.91E+02,1.75E+03,1.75E+03,4.79E+02,4.79E+02,2.83E+02,2.83E+02,2.11E+02,2.11E+02,,5.79E+02,5.79E+02,1.74E+03,1.74E+03,3.57E+02,3.57E+02,2.74E+02,2.74E+02,2.10E+02,2.10E+02,,,,,,,
1.62E+05,1.00E+03,775.2890608,,1.71E+03,1.71E+03,1.79E+03,1.79E+03,1.44E+03,1.44E+03,2.71E+02,2.71E+02,2.12E+02,2.12E+02,,1.03E+03,1.03E+03,1.76E+03,1.76E+03,7.88E+02,7.88E+02,2.73E+02,2.73E+02,2.11E+02,2.11E+02,,,,,,,
163840,1.11E+03,805.8440835,,1.83E+03,1.83E+03,1.78E+03,1.78E+03,1.38E+03,1.38E+03,2.73E+02,2.73E+02,2.12E+02,2.12E+02,,1.35E+03,1.35E+03,1.77E+03,1.77E+03,1.03E+03,1.03E+03,2.73E+02,2.73E+02,2.11E+02,2.11E+02,,,,,,,
1.66E+05,1.19E+03,855.6739769,,1.85E+03,1.85E+03,1.86E+03,1.86E+03,1.38E+03,1.38E+03,3.13E+02,3.13E+02,2.14E+02,2.14E+02,,1.55E+03,1.55E+03,1.81E+03,1.81E+03,1.17E+03,1.17E+03,2.89E+02,2.89E+02,2.12E+02,2.12E+02,,,,,,,
